,player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,year,pid,hometown,new school, ast/tov, rimmade, rimmade+rimmiss, midmade, midmade+midmiss, rimmade/(rimmade+rimmiss), midmade/(midmade+midmiss), dunksmade, dunksmiss+dunksmade, dunksmade/(dunksmade+dunksmiss), dporpag, stops, bpm, obpm, dbpm,New Conf
467,Samuell Williamson,Louisville,ACC,30,39.2,93,21,46,47.93,6.3,18.3,9.8,17.3,29,51,0.569,66,137,0.482,0.9,1.6,34,Jr,7-Jun,10,0.697013,2022,70434,"Rockwall, TX",SMU,0.774218523,36,48,30,89,0.75,0.337078652,10,10,1,1.71775,0,-0.314502,-0.881455,0.566953,Amer
468,Austin Crowley,Mississippi,SEC,31,42.9,94.1,19.5,47,48.99,0.6,11.3,28,23.8,13,15,0.867,35,82,0.427,1.4,1.8,10.1,Jr,5-Jun,1,0.757608,2022,70998,"West Point, MS",Southern Miss,1.837214332,20,39,15,43,0.512820513,0.348837209,8,9,0.888888889,1.72307,0,-0.360317,-0.790414,0.430097,CUSA
469,Aidan Carpenter,Siena,MAAC,17,26.4,88.5,26.2,39.2,44.69,3.1,5.3,8.9,13.2,29,36,0.806,43,100,0.43,2.6,2.3,28.8,So,4-Jun,25,0.592799,2022,73101,"Hamden, CT",Sacred Heart,0.666698149,31,68,12,32,0.455882353,0.375,1,1,1,1.35968,0,-3.07962,-2.07505,-1.00457,NEC
470,Russell Jones Jr.,Winthrop,BSth,29,39.4,97.8,17.5,44.4,48.04,2.9,10.4,18.7,20,21,29,0.724,15,41,0.366,0,3.1,26.9,Jr,8-May,0,0.454083,2022,71645,"Blythewood, SC",Western Carolina,1.636442979,13,31,2,10,0.419354839,0.2,0,0,0,1.29352,0,-1.82045,-2.52076,0.700303,SC
471,Umoja Gibson,Oklahoma,B12,35,79.1,113.1,19.4,56.8,60.46,0.7,7.4,9.8,13.8,74,85,0.871,58,109,0.532,0.1,2.5,24.6,Sr,1-Jun,2,3.84545,2022,51125,"Waco, TX",DePaul,1.0800084,39,61,19,48,0.639344262,0.395833333,0,0,0,3.54861,0,5.11671,3.58463,1.53208,BE
472,Seryee Lewis,Kansas St.,B12,17,7.5,95.3,19.3,65.2,60.49,8.3,19.6,0,22.3,3,9,0.333,15,23,0.652,0,2.9,39.1,Fr,9-Jun,4,0.238085,2021,73692,"Chicago, IL",Rice,0,12,16,3,7,0.75,0.428571429,2,2,1,0.556718,0,-0.745758,-1.89058,1.14482,CUSA
473,Emoni Bates,Memphis,Amer,18,32,91.4,23.2,46.7,49.49,4.2,11,10.2,24,31,48,0.646,34,77,0.442,1.7,1.3,31.4,Fr,9-Jun,1,1.03879,2022,74778,"Ypsilanti, MI",Eastern Michigan,0.547636395,22,38,12,39,0.578947368,0.307692308,5,5,1,2.47496,0,-0.659474,0.00935671,-0.668831,MAC
474,Baylor Scheierman,South Dakota St.,Sum,33,84.5,124.9,22.6,61.2,64.3,1.6,24.2,22.4,13.9,97,121,0.802,110,202,0.545,0.4,2.2,32.6,So,6-Jun,3,4.55748,2022,71996,"Aurora, NE",Creighton,2.323485511,52,71,58,131,0.732394366,0.442748092,6,7,0.857142857,3.17456,0,7.53001,6.26948,1.26053,BE
475,Makhi Mitchell,Rhode Island,A10,30,59.8,89.9,25.7,52.5,52.85,7.8,26.1,14.2,25.6,54,104,0.519,107,201,0.532,7,2.4,46.4,So,9-Jun,21,0.916092,2022,71446,"Washington, DC",Arkansas,0.551719223,86,118,21,83,0.728813559,0.253012048,13,14,0.928571429,3.27309,0,1.08443,-1.8729,2.95733,SEC
476,John-Michael Hughes,High Point,BSth,3,0.6,87.4,20.3,75,75,0,0,0,41.5,0,0,0,0,1,0,0,0,0,So,Jun-00,32,0.0213991,2022,67915,"Ligonier, PA",The Citadel,1,0,0,0,1,0,0,0,0,0,0.139861,0,-8.00841,-1.48154,-6.52687,SC
477,Sherman Brashear,Western Kentucky,CUSA,21,15.6,103.2,15.2,50,54.3,2.5,12.7,4.7,12,6,7,0.857,3,9,0.333,0,1.2,13.7,So,5-Jun,13,0.334721,2022,75431,"Rockwall, TX",UT Rio Grande Valley,0.87492812,2,7,2,3,0.285714286,0.666666667,0,1,0,0.665859,0,-2.2924,-0.255153,-2.03725,WAC
478,Dalvin White,USC Upstate,BSth,29,63.2,106.6,20.1,49.3,53.42,1.1,7.7,28.9,16.9,43,50,0.86,47,106,0.443,0.5,1.7,23.4,Sr,10-May,12,1.86649,2022,66457,"Norcross, GA",Chattanooga,2.630365928,18,34,29,72,0.529411765,0.402777778,0,0,0,1.26852,0,-1.09918,1.32437,-2.42355,SC
479,Justice Hill,Murray St.,OVC,31,79.8,113.7,23.1,50.8,53.4,1.4,7.1,28.5,15.6,60,82,0.732,91,189,0.481,0.5,2,22.8,So,Jun-00,14,3.55171,2022,72424,"Little Rock, AR",LSU,2.661470865,60,112,31,77,0.535714286,0.402597403,2,2,1,3.11132,0,3.73485,3.46702,0.267831,SEC
480,Eric Van Der Heijden,Mississippi,SEC,15,4.8,63.3,12.1,25,27.4,1.9,15.9,11.1,23.9,1,2,0.5,1,5,0.2,1.8,1,20,Fr,8-Jun,0,-0.407553,2022,74337,"Raleigh, NC",UNC Wilmington,1.3335,0,1,0,3,0,0,0,0,0,0.361303,0,-6.43189,-7.04406,0.612178,CAA
481,Jordan Johnson,Denver,Sum,28,69.1,101.2,21.1,48.4,53.91,1.5,8.2,16.7,18.6,68,80,0.85,53,133,0.398,0.7,1.4,32.9,So,1-Jun,11,1.29606,2022,72134,"Memphis, TN",New Orleans,1.355926171,33,72,20,61,0.458333333,0.327868852,0,0,0,1.34687,0,-3.42223,-0.793462,-2.62877,Slnd
482,Jack Forrest,Saint Joseph's,A10,22,24.2,85.5,16.9,38.8,41.5,1.1,13.1,6.5,11.8,10,13,0.769,15,37,0.405,1,1.6,14.6,Jr,5-Jun,24,-0.0867073,2022,71021,"Lower Merion, PA",Bucknell,1,13,21,2,16,0.619047619,0.125,1,1,1,1.24313,0,-4.44169,-4.9313,0.48961,Pat
483,Jamie Bergens,Oral Roberts,Sum,11,4.5,102.3,16.9,43.3,42.62,2.1,8.3,15.4,6.5,1,3,0.333,2,8,0.25,0,1.1,20,So,2-Jun,4,0.107382,2022,73088,"Almere, Netherlands",Drexel,3.000280034,0,3,2,5,0,0.4,0,0,0,0.222198,0,-5.13613,-1.79133,-3.3448,CAA
484,Desmond Williams,Troy,SB,29,53.7,100.9,16,49.7,51.85,2,7.9,13.6,18.6,19,24,0.792,20,41,0.488,0.9,2.5,14.4,So,1-Jun,11,0.663314,2022,70858,"Montgomery, AL",Tennessee Martin,1.189240616,16,27,4,14,0.592592593,0.285714286,0,0,0,1.93833,0,-0.308507,-1.22669,0.918182,OVC
485,Eric Reed Jr.,Southeast Missouri St.,OVC,28,75.2,108.8,23.3,51.3,56.1,3.5,8.5,11.3,12.9,96,118,0.814,81,166,0.488,0.4,1.8,34.2,Jr,2-Jun,3,3.00011,2022,72721,"Baton Rouge, LA",Mississippi St.,1.019269601,55,103,26,63,0.533980583,0.412698413,0,0,0,1.58631,0,0.302976,2.59918,-2.29621,SEC
486,Jayme Mitchell,Alabama St.,SWAC,23,22.1,89.8,15,45.5,49.74,2.1,11,8.1,22.3,17,26,0.654,19,31,0.613,2,2.1,47.3,Fr,5-Jun,11,-0.13307,2022,74941,"Jackson, MS",Jackson St.,0.705915572,16,22,3,9,0.727272727,0.333333333,2,2,1,0.706212,0,-5.29272,-3.8816,-1.41112,SWAC
487,Chance Moore,Arkansas,SEC,5,0.5,131.9,20.7,62.5,62.5,13.8,27.9,0,0,0,0,0,1,2,0.5,0,0,0,Fr,5-Jun,13,0.26402,2022,74350,"Brookhaven, GA",Missouri St.,0,1,1,0,1,1,0,0,0,0,0.177279,0,1.68875,0.836184,0.852564,MVC
488,Chris Osten,Northern Illinois,MAC,13,8.8,64.3,19.1,38.1,37.97,7.6,14.6,1.9,28.8,5,14,0.357,8,21,0.381,3.3,1.1,66.7,Sr,9-Jun,5,-0.635215,2022,72853,"Crowley, LA",IUPUI,0.099973999,5,12,3,9,0.416666667,0.333333333,0,1,0,0.618968,0,-8.50147,-7.51948,-0.981991,Horz
489,Souley Boum,UTEP,CUSA,29,84,109,27.9,48.5,55.66,2.1,12.6,17.3,11.6,166,197,0.843,113,260,0.435,0.4,3,45.7,Jr,3-Jun,0,4.42613,2022,51170,"Oakland, CA",Xavier,1.457619362,54,112,59,148,0.482142857,0.398648649,1,2,0.5,3.73637,0,4.81269,4.10178,0.710912,BE
490,Doug Edert,Saint Peter's,MAAC,33,59.5,124.8,16.5,56.7,63.54,1.2,10.9,8,11,86,97,0.887,45,89,0.506,0.5,1.3,48.3,Jr,2-Jun,25,2.74294,2022,70379,"Nutley, NJ",Bryant,1.208304689,26,45,19,44,0.577777778,0.431818182,0,0,0,2.40285,0,4.27932,3.23987,1.03945,NEC
491,Christian Sutton,American,Pat,8,1.6,117.6,8.1,50,40.4,6,18,17.1,0,0,1,0,1,2,0.5,0,0,50,Sr,3-Jun,33,0.0754191,2022,68217,"Atlanta, GA",Coppin St.,0,1,1,0,1,1,0,0,0,0,0.127808,0,-6.1236,-3.22199,-2.90161,MEAC
492,Cameron Healy,Central Michigan,MAC,28,69.7,105,18.9,54.9,56.8,0.9,8.1,10.8,15.3,35,46,0.761,47,85,0.553,0.3,1.3,17.3,Sr,3-Jun,11,1.62793,2022,65488,"Sydney, Australia",Southern Utah,0.9524,27,46,20,39,0.586956522,0.512820513,0,0,0,1.29339,0,-1.87132,0.603815,-2.47514,BSky
493,Jordan Sears,Gardner Webb,BSth,28,61.9,88.9,21.7,39.2,45.19,0.8,11.5,18.1,19,56,71,0.789,58,129,0.45,0.5,2.1,33.3,So,11-May,2,0.26913,2022,73017,"Daytona Beach, FL",Tennessee Martin,1.296343074,44,89,14,40,0.494382022,0.35,0,0,0,2.41121,0,-3.51508,-4.00158,0.486501,OVC
494,Tyler Harris,Memphis,Amer,33,47.1,114,21.1,52.4,56.79,1.7,5.2,17.5,17,51,57,0.895,38,90,0.422,0,1.4,24.8,Sr,9-May,14,2.35029,2022,65923,"Memphis, TN",South Florida,1.425047438,23,42,15,48,0.547619048,0.3125,0,0,0,1.79727,0,2.75948,3.22416,-0.46468,Amer
495,Jerrell Colbert,LSU,SEC,4,2,80,9.9,25,25,8.3,12.4,12.3,21.2,0,0,0,1,3,0.333,15.3,4.2,0,Fr,10-Jun,20,-0.496368,2022,75684,"Houston, TX",Kansas St.,2,1,2,0,1,0.5,0,1,1,1,1.00395,0,2.57131,-5.94191,8.51322,B12
496,Jusaun Holt,Alabama,SEC,22,11.6,73.5,10.1,24,27.4,6.9,17.3,5,21,3,5,0.6,3,6,0.5,1.3,0.4,20,Fr,6-Jun,1,-0.464962,2022,75111,"Tacoma, WA",Georgia,0.833516685,3,4,0,2,0.75,0,2,2,1,0.648855,0,-3.51684,-2.8409,-0.675946,SEC
497,JaCobi Wood,Belmont,OVC,31,47.8,93.1,19.9,50.9,52.8,1.2,11,18.4,25.2,20,27,0.741,35,69,0.507,0.2,2.3,16,So,2-Jun,24,0.509172,2022,73622,"Cleveland, TN",Murray St.,1.272690249,31,46,4,23,0.673913043,0.173913043,0,0,0,1.82464,0,-3.16184,-2.3681,-0.793743,OVC
498,Julian Lewis,William & Mary,CAA,31,68.1,77.3,21,37.8,41.99,4.2,13.6,18,27.9,41,53,0.774,45,136,0.331,1.5,1.3,22.3,Fr,6-Jun,2,-0.707294,2022,74547,"Ann Arbor, MI",Miami OH,0.818181818,35,67,10,69,0.52238806,0.144927536,1,1,1,1.78755,0,-6.11189,-4.54387,-1.56803,MAC
499,AD Diedhiou,UAB,CUSA,5,0.7,127.2,9.9,50,50,11.4,0,0,0,0,0,0,1,2,0.5,0,0,0,So,10-Jun,22,0.145565,2022,74605,"Dakar, Senegal",Louisiana Monroe,0,1,2,0,0,0.5,0,0,0,0,0.0956339,0,-7.51799,-3.91488,-3.60311,SB
500,Zion Young,Oakland,Horz,7,6.6,105.3,21,50,53.08,1.5,12.8,2.7,10.4,5,6,0.833,4,5,0.8,1.4,0.7,18.8,Jr,3-Jun,0,0.699363,2022,66422,"Chicago, IL",Southern Utah,0.333411106,2,3,2,2,0.666666667,1,0,0,0,0.849897,0,-2.66873,-0.314683,-2.35405,BSky
501,Terren Frank,Vanderbilt,SEC,29,20.9,79.8,15.4,39,41.12,6.4,12.5,3.9,22.3,8,13,0.615,19,42,0.452,2,1.3,19.1,So,8-Jun,15,-0.290576,2022,72526,"Los Angeles, CA",Idaho,0.333333333,11,18,8,24,0.611111111,0.333333333,0,0,0,1.08514,0,-3.09464,-4.00881,0.914174,BSky
502,Matt Cross,Louisville,ACC,28,41.6,93.9,18.7,46.9,49.66,7.2,15.7,4.7,19.5,25,36,0.694,31,58,0.534,2.9,1.9,24.7,So,7-Jun,33,0.637244,2022,73105,"Beverly, MA",Massachusetts,0.393941965,27,45,4,13,0.6,0.307692308,0,0,0,2.03834,0,0.243797,-0.767636,1.01143,A10
503,Paxton Payne,UMKC,Sum,4,1.1,144.9,10.3,75,75,0,15.7,0,0,0,0,0,0,0,0,0,0,0,Fr,2-Jun,15,0.309342,2021,73507,"Cookeville, TN",Cleveland St.,1.4,0,0,0,0,0,0,0,0,0,0.200256,0,1.84428,5.34359,-3.49931,Horz
504,Antonio Daye,Fordham,A10,14,37.3,99.5,27,49.4,55.49,1.3,10.2,23.2,20.5,68,90,0.756,64,118,0.542,0.2,2.3,53.3,Jr,3-Jun,5,2.15947,2022,65838,"Durham, NC",Coastal Carolina,1,49,81,15,37,0.604938272,0.405405405,0,0,0,3.16207,0,-0.547567,-0.774077,0.22651,SB
505,Mike Green,South Carolina,SEC,3,0.8,0,7.1,0,0,0,0,0,0,0,0,0,0,1,0,10.9,0,0,Jr,2-Jun,13,-1.02774,2022,70507,"Myrtle Beach, SC",The Citadel,0,0,1,0,0,0,0,0,0,0,0.229216,0,-9.07727,-6.13359,-2.94368,SC
506,Michael Folarin,Eastern Washington,BSky,7,1.4,61.2,15.7,50,50,0,24.7,0,40.1,0,0,0,2,4,0.5,0,0,0,Fr,11-Jun,23,-0.259479,2022,75231,"London, England",Nevada,0.666666667,1,2,1,2,0.5,0.5,0,0,0,0.172904,0,-14.5899,-12.8548,-1.73502,MWC
507,Micah Parrish,Oakland,Horz,28,80.9,110.2,17.3,52.9,58.1,5.6,13.9,7,17.7,81,102,0.794,59,116,0.509,0.7,2.7,42.7,Fr,5-Jun,3,2.17073,2022,73431,"Detroit, MI",San Diego St.,0.767825575,49,90,10,26,0.544444444,0.384615385,8,11,0.727272727,3.02227,0,0.957923,0.434735,0.523189,MWC
508,Joe Pridgen,UNC Wilmington,CAA,13,68.8,112.3,18.7,58.1,59.56,10,18.1,10.4,17.9,27,42,0.643,57,96,0.594,2.2,1.9,37.8,So,5-Jun,14,2.59717,2021,71718,"Winchendon, MA",Northeastern,0.896543401,51,72,6,24,0.708333333,0.25,3,3,1,2.51288,0,1.40792,2.17421,-0.766298,CAA
509,Caleb Burgess,Hofstra,CAA,29,36.8,99,12.6,39.8,42.04,1,7.9,25.4,22.5,8,13,0.615,15,34,0.441,0.5,1.8,20.3,Jr,3-Jun,1,0.119904,2022,71053,"Winston Salem, NC",UNC Asheville,3.291655903,9,22,6,12,0.409090909,0.5,0,0,0,1.03969,0,-2.96122,-2.38587,-0.575347,BSth
510,Jayden Saddler,Southern,SWAC,29,76.4,100.1,23,47.2,49.24,3.3,8.9,31.3,17.5,47,74,0.635,141,287,0.491,0.9,4,24.5,Sr,1-Jun,5,1.66132,2022,66444,"Aberdeen, MD",Saint Peter's,1.955212141,64,100,77,187,0.64,0.411764706,9,11,0.818181818,3.0375,0,1.67442,-0.695366,2.36979,MAAC
511,Marlon Lestin,East Carolina,Amer,10,3.9,73,8.6,0,34.48,11.9,4.9,3.7,42.9,2,4,0.5,0,1,0,2.5,2.5,400,Fr,9-Jun,25,-0.392431,2022,75275,"Montreal, QC",Murray St.,0.333333333,0,1,0,0,0,0,0,0,0,0.3615,0,-4.93398,-5.45035,0.516369,OVC
512,Blake Hinson,Mississippi,SEC,28,67.4,92.9,19.4,48.8,51.56,4.6,12.8,9.2,21.2,45,64,0.703,52,104,0.5,1.2,1.1,26.1,So,7-Jun,0,1.11479,2020,66010,"Deltona, FL",Pittsburgh,0.629047555,24,40,28,64,0.6,0.4375,3,3,1,3.20091,0,-0.758507,-0.695291,-0.0632164,ACC
513,Sadarius Bowser,Charleston Southern,BSth,26,43.7,109.5,14.1,56.6,61.71,8.5,9.7,5.3,21.5,36,47,0.766,47,83,0.566,4.1,0.8,56.6,Sr,9-Jun,22,0.892601,2022,66379,"Gaffney, SC",Houston,0.51858217,42,66,5,17,0.636363636,0.294117647,9,10,0.9,0.805841,0,-3.56045,-2.02472,-1.53573,Amer
514,Frankie Collins,Michigan,B10,31,25,82.6,21.6,44.5,44.83,2.6,15.9,22.2,28.5,15,34,0.441,32,64,0.5,0.6,2.1,41.5,Fr,1-Jun,10,0.132389,2022,74298,"Sacramento, CA",Arizona St.,1.228609389,31,50,1,14,0.62,0.071428571,2,3,0.666666667,1.23696,0,-1.329,-2.92048,1.59147,P12
515,Dexter Dennis,Wichita St.,Amer,27,74.1,101,16.2,43.9,48.72,5.2,12.9,10.1,16.7,48,61,0.787,37,86,0.43,3.2,1.7,29.9,Jr,5-Jun,0,1.52574,2022,65669,"Baker, LA",Texas A&M,1.105300554,26,50,11,36,0.52,0.305555556,7,8,0.875,3.42517,0,1.80181,0.273333,1.52847,SEC
516,Ja'von Franklin,South Alabama,SB,28,70.9,123.9,20.8,65.2,65.25,12.8,20.1,8.2,13.7,71,114,0.623,146,222,0.658,5.8,2.8,50.9,Sr,7-Jun,13,4.00486,2022,70642,"Little Rock, AR",Georgia Tech,0.744158357,134,177,12,45,0.757062147,0.266666667,53,57,0.929824561,3.41643,0,6.11285,4.27899,1.83386,ACC
517,Keaton Hervey,Missouri St.,MVC,16,19.3,109.6,12.3,52.2,56.16,4.4,6.7,5,16.8,9,10,0.9,9,18,0.5,1.3,1.1,21.7,Sr,7-Jun,14,0.640592,2022,51686,"Cedar Park, TX",Oakland,1,8,10,1,8,0.8,0.125,2,2,1,1.25187,0,-0.458217,-0.400534,-0.0576833,Horz
518,Tyler Powell,Seton Hall,BE,11,3.1,126.3,6.3,75,75,0,20,4.7,24.5,0,0,0,0,0,0,0,1.5,0,Fr,5-Jun,33,0.241961,2022,74398,"Los Angeles, CA",Nevada,1,0,0,0,0,0,0,0,0,0,0.378842,0,1.25103,-1.38493,2.63596,MWC
519,Ileri Ayo-Faleye,Rhode Island,A10,8,2.1,68,9.8,20,20,9.5,4.4,0,0,0,0,0,1,4,0.25,9.8,0,0,Fr,7-Jun,24,-0.316866,2022,73741,"Lebanon, PA",Vermont,0,1,3,0,1,0.333333333,0,0,0,0,0.280781,0,-3.91677,-2.58854,-1.32823,AE
520,Collin Holloway,Georgetown,BE,28,57.7,99.2,19.1,50.8,56.13,3.7,8.6,9.5,23.8,64,82,0.78,65,131,0.496,1.1,1.5,43.2,So,6-Jun,23,1.62521,2022,72417,"Baton Rouge, LA",Tulane,0.586221879,58,101,7,30,0.574257426,0.233333333,1,1,1,1.79493,0,-1.61486,-0.676278,-0.938577,Amer
521,Raheim Sullivan,Marist,MAAC,23,37.7,97.7,22.8,49.3,52.09,1.5,10.9,13.7,18.8,29,42,0.69,39,95,0.411,0.5,3.4,28.2,Sr,1-Jun,0,0.908216,2022,72290,"Toronto, ON",NJIT,0.939364371,24,46,15,49,0.52173913,0.306122449,0,0,0,1.68521,0,0.070259,-0.405,0.475259,AE
522,Mo Njie,Eastern Michigan,MAC,27,43.3,93.7,19,65.2,63.56,7.2,23.5,2.7,30.8,32,59,0.542,67,105,0.638,5.7,0.6,52.7,Fr,10-Jun,13,0.32798,2022,74279,"Centreville, OH",SMU,0.14285,59,87,8,18,0.67816092,0.444444444,20,22,0.909090909,1.63438,0,-4.41175,-4.69578,0.284024,Amer
523,Ricardo Wright,Marist,MAAC,30,71.6,96.7,27.7,48.9,51.32,3.2,13.2,13,18.3,56,79,0.709,89,205,0.434,0.7,1.3,21.9,So,4-Jun,2,1.81708,2022,72287,"Eustis, FL",SMU,0.702679694,44,81,45,124,0.543209877,0.362903226,2,2,1,2.10838,0,-2.01143,0.130193,-2.14163,Amer
524,Paris Dawson,Portland St.,BSky,26,38.1,104,15.1,42.3,49.62,4.1,8.9,7.7,11.6,35,42,0.833,20,50,0.4,0,2.1,40.4,Fr,2-Jun,4,0.392158,2022,72945,"Carson, CA",Seattle,1.533320889,16,31,4,19,0.516129032,0.210526316,0,0,0,1.19469,0,-2.55743,-1.74934,-0.808094,WAC
525,John Square Jr.,Fairleigh Dickinson,NEC,25,52.5,116.7,19.5,56.5,58.95,11.3,14.4,13.1,13.8,48,73,0.658,72,129,0.558,4.9,2.4,50,So,6-Jun,32,2.05931,2022,73586,WA,Cal St. Fullerton,1.269230769,53,90,19,39,0.588888889,0.487179487,3,3,1,1.18662,0,1.06686,1.58566,-0.518798,BW
526,Jackson Sivills,Murray St.,OVC,12,2.7,110.4,10,50,59.32,3.4,6.8,0,17.2,3,4,0.75,2,2,1,0,1.7,100,Fr,6-Jun,33,0.0749529,2022,72420,"Paducah, KY",Wofford,0.3335,0,0,2,2,0,1,0,0,0,0.243681,0,-3.28872,-3.02365,-0.265064,SC
527,Lorne Bowman II,Wisconsin,B10,22,17.3,85.4,19.3,44.3,45.28,1.5,10.8,9.1,17.6,12,25,0.48,9,31,0.29,0,1.6,41,Fr,2-Jun,11,0.121524,2022,73318,"Detroit, MI",Oakland,0.846166864,7,14,2,17,0.5,0.117647059,0,0,0,1.1464,0,-1.98085,-2.91483,0.933986,Horz
528,Kvonn Cramer,Hofstra,CAA,21,23.9,122.7,15.2,75,72.17,8.1,14.7,5.6,19.6,11,21,0.524,42,57,0.737,6.7,2.4,35,So,6-Jun,23,1.32029,2022,71934,"Wilmington, DE",Bryant,0.58819723,36,45,6,12,0.8,0.5,14,14,1,1.25677,0,1.45836,-0.24677,1.70513,NEC
529,Boogie Anderson,South Dakota,Sum,29,55.1,97.4,18.1,50.6,51.5,2.5,7.7,11.8,17.9,24,43,0.558,84,166,0.506,0.2,1.2,25.9,Sr,3-Jun,0,0.35485,2022,73127,"Chandler, AZ",Southeastern Louisiana,1.270297444,48,77,36,89,0.623376623,0.404494382,4,4,1,1.32392,0,-5.07661,-3.40133,-1.67528,Slnd
530,Cam Hayes,North Carolina St.,ACC,32,51.2,88.9,22.6,38.7,42.51,1.1,11.9,18.7,17.2,38,49,0.776,55,139,0.396,0.3,2,20.5,So,3-Jun,3,0.658721,2022,73399,"Greensboro, NC",LSU,1.454545455,26,49,29,90,0.530612245,0.322222222,0,0,0,1.55123,0,-3.40049,-2.08862,-1.31187,SEC
531,Tyrone Baker,Georgia,SEC,3,0.7,71.3,25.8,25,22.35,27,0,0,0,0,1,0,1,3,0.333,12.1,6.4,25,Fr,11-Jun,35,-0.101352,2022,74493,"Fort Myers, FL",Dayton,0,1,3,0,0,0.333333333,0,0,0,0,0.20554,0,-2.31125,-3.58635,1.2751,A10
532,De'Sean Allen-Eikens,New Orleans,Slnd,12,20.6,87.6,17.3,45.6,48.64,3.8,12.7,9.4,23,15,25,0.6,17,37,0.459,1.8,0.9,43.9,So,6-Jun,34,-0.231683,2022,70463,"Williston, ND",Cal St. Northridge,0.888932099,13,28,4,9,0.464285714,0.444444444,0,0,0,1.51363,0,-4.25152,-2.09943,-2.15209,BW
533,Jamaine Mann,Vanderbilt,SEC,27,27.6,107.8,17.6,48.8,52,10.6,17.1,4.1,10.7,41,72,0.569,39,71,0.549,3.6,2.8,83.7,So,6-Jun,23,1.16926,2022,73002,"Hampton, GA",Georgia St.,0.61536864,34,56,5,15,0.607142857,0.333333333,7,9,0.777777778,1.86458,0,3.16919,0.820004,2.34918,SB
534,Antwan Walker,Rhode Island,A10,30,52.4,106.4,18.6,61.7,60.99,8.3,16.8,11.5,21.9,18,35,0.514,76,122,0.623,3.7,1.8,21,Jr,7-Jun,5,1.40854,2022,51244,"Washington, DC",Bryant,0.772686984,57,76,19,46,0.75,0.413043478,7,10,0.7,2.35481,0,2.75406,1.23253,1.52154,NEC
535,Hunter McIntosh,Elon,CAA,30,83.1,96.4,23.8,49.4,51.93,0.8,8.4,19,19.1,47,59,0.797,55,141,0.39,0,1.2,16.4,Jr,2-Jun,0,1.89644,2022,71782,"Snellville, GA",Nevada,1.153846154,18,45,37,96,0.4,0.385416667,0,0,0,2.02117,0,-1.48562,0.806821,-2.29244,MWC
536,Gianni Thompson,Boston College,ACC,19,10.6,74.7,13.6,39.3,41.15,3.2,13.5,2.6,25,3,5,0.6,5,16,0.313,3.4,0.9,17.9,Fr,8-Jun,24,-0.394412,2022,74342,"Newton, MA",Massachusetts,0.250059368,3,10,2,6,0.3,0.333333333,1,1,1,0.702984,0,-5.30443,-4.66871,-0.63572,A10
537,Patrick Mwamba,UT Arlington,SB,25,61.5,92.3,22.8,43.1,46.09,5.3,12.3,14.2,17,42,63,0.667,47,114,0.412,2.3,2.7,26.5,So,7-Jun,23,0.939361,2022,67612,"Kinshasa, Congo",Oral Roberts,1.045441116,30,56,17,58,0.535714286,0.293103448,0,3,0,2.32475,0,-0.762218,-0.784776,0.0225586,Sum
538,Eral Penn,LIU Brooklyn,NEC,29,79.5,108.9,25.4,48,52.88,8.5,15.5,12.1,10.9,127,179,0.709,124,247,0.502,3.9,2.3,46.7,Sr,7-Jun,11,3.05969,2022,52346,"Brooklyn, NY",DePaul,1.148947985,108,189,16,58,0.571428571,0.275862069,34,40,0.85,2.63739,0,2.23458,2.63287,-0.398298,BE
539,Quadry Adams,St. Bonaventure,A10,30,19.2,95.1,14.6,56,54.32,4.3,8.8,7.9,22.7,4,11,0.364,28,48,0.583,0,2.1,22,Fr,3-Jun,2,0.146038,2022,73883,"Piscataway, NJ",Sacramento St.,0.785729591,22,34,6,14,0.647058824,0.428571429,3,4,0.75,0.747398,0,-2.75385,-3.18641,0.432558,BSky
540,Vuk Stevanic,St. Francis NY,NEC,21,17.8,77.4,13,25,30.13,6.7,11.8,17.9,26.4,5,6,0.833,8,24,0.333,3,1.4,18.8,Sr,8-Jun,12,-0.631581,2022,74086,"Jagodina, Serbia",Western Illinois,1.769334913,5,14,3,10,0.357142857,0.3,1,1,1,0.624434,0,-6.71797,-6.4179,-0.300065,Sum
541,Hunter Goodrick,South Dakota,Sum,29,63.1,110.1,17.6,59.4,57.54,9.9,24.7,11.1,18.4,31,67,0.463,80,131,0.611,1.2,1.6,43.2,Jr,7-Jun,12,1.36882,2022,71046,"Sydney, Australia",Cal Baptist,1.116285776,62,98,18,33,0.632653061,0.545454545,1,1,1,2.05931,0,0.575608,0.549562,0.0260459,WAC
542,Rob Perry,Stetson,ASun,10,32.1,93.5,25.2,43.6,46.92,4.1,18.4,13.5,14.7,20,24,0.833,39,86,0.453,1.1,1.4,17,Jr,4-Jun,2,1.51486,2022,71363,"Orlando, FL",Murray St.,1.43999552,19,34,20,52,0.558823529,0.384615385,0,0,0,2.14056,0,-1.04359,0.60347,-1.64706,OVC
543,Brandon Brown,Arkansas Pine Bluff,SWAC,25,54,91.1,25.9,46.1,50.22,10.3,23.5,19.7,24.7,54,80,0.675,72,149,0.483,0.5,3.7,41.7,Jr,5-Jun,11,1.08193,2022,74938,"Memphis, TN",Wagner,0.819439757,58,97,14,52,0.597938144,0.269230769,0,0,0,1.40215,0,-2.83681,-0.757544,-2.07927,NEC
